time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
7000,2021-03-21 09:47:17,40.184990441828,33.3282416464442,22.309712,,,3473.8887588022,22.96588,0,3.8282153456,13,4,15.44,3473.8887588022,22.309712,0.31540854,3.8282153456,0,0,-6.71082,255.1, 0.8, 5,0,0,1024,1024,1024,1024,255.2,0,76,3.859,3.879,3.879,3.848,0,0,18.12,73.31,3473.8887588022,22.309712,14,Waypoint,
7100,2021-03-21 09:47:17,40.1849902260453,33.3282417089867,23.293964,,,3474.8730108022,23.950132,0,3.9060368704,13,4,15.44,3474.8730108022,23.293964,0.31540854,3.9060368704,0,0,-6.71082,255.2, 1.3, 5.2,0,0,1024,1024,1024,1024,255.2,0,76,3.859,3.879,3.879,3.848,0,0,18.12,73.31,3474.8730108022,23.293964,14,Waypoint,
7200,2021-03-21 09:47:17,40.1849900064456,33.3282416815168,24.278216,,,3475.8572628022,24.934384,0,3.9864174504,13,4,15.44,3475.8572628022,24.278216,0.31540854,3.9864174504,0,0,-6.71082,255.3, 1.8, 4.9,0,0,1024,1024,1024,1024,255.2,0,76,3.859,3.879,3.879,3.848,0,0,18.12,73.31,3475.8572628022,24.278216,14,Waypoint,
7300,2021-03-21 09:47:17,40.1849897948277,33.3282416544813,25.262468,,,3476.8415148022,25.918636,0,4.0638780828,14,4,15.44,3476.8415148022,25.262468,0.31540854,4.0638780828,0,0,-6.71082,255.3, 1.8, 4.6,0,0,1024,1024,1024,1024,255.2,0,76,3.859,3.879,3.879,3.848,0,0,18.12,73.31,3476.8415148022,25.262468,14,Waypoint,
7400,2021-03-21 09:47:17,40.1849892900947,33.3282414408579,26.24672,,,3477.8257668022,26.902888,0,4.2509515796,14,4,15.44,3477.8257668022,26.24672,0.31540854,4.2509515796,0,0,-6.71082,255.3, 1.8, 5.1,0,0,1024,1024,1024,1024,255.2,0,76,3.859,3.879,3.879,3.848,0,0,18.12,73.31,3477.8257668022,26.24672,14,Waypoint,
7500,2021-03-21 09:47:17,40.1849890817092,33.3282414497041,27.230972,,,3478.8100188022,27.88714,0,4.3267061752,14,4,15.44,3478.8100188022,27.230972,0.31540854,4.3267061752,0,0,-6.71082,255.3, 1.7, 6,0,0,1024,1024,1024,1024,255.1,0,76,3.859,3.879,3.879,3.848,0,0,18.12,73.31,3478.8100188022,27.230972,14,Waypoint,
7600,2021-03-21 09:47:17,40.1849889003169,33.3282414555122,28.215224,,,3479.7942708022,28.871392,0,4.3926838676,14,4,15.44,3479.7942708022,28.215224,0.31540854,4.3926838676,0,0,-6.71082,255.2, 1.4, 6.5,0,0,1024,1024,1024,1024,255.1,0,76,3.859,3.879,3.879,3.848,0,0,18.12,73.31,3479.7942708022,28.215224,14,Waypoint,
7700,2021-03-21 09:47:17,40.1849887986906,33.3282414595207,29.199476,,,3480.7785228022,29.855644,0.223694,4.429626126,14,4,15.395,3480.7785228022,29.199476,0.31540854,4.429626126,0.223694,0,-6.71082,255.2, 1.4, 6.3,0,0,1024,1024,1024,1024,255.1,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3480.7785228022,29.199476,14,Waypoint,
7800,2021-03-21 09:47:17,40.1849887953734,33.328241469916,30.183728,,,3481.7627748022,30.839896,0.223694,4.4306759948,14,4,15.395,3481.7627748022,30.183728,0.31540854,4.4306759948,0.223694,0,-6.71082,255.2, 1.6, 5.7,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3481.7627748022,30.183728,14,Waypoint,
7900,2021-03-21 09:47:17,40.1849888266412,33.328241476502,31.16798,,,3482.7470268022,31.824148,0.223694,4.4191930548,14,4,15.395,3482.7470268022,31.16798,0.31540854,4.4306759948,0.223694,0,-6.71082,255.2, 1.5, 5.2,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3482.7470268022,31.16798,14,Waypoint,
8000,2021-03-21 09:47:18,40.1849888353289,33.3282415387339,32.152232,,,3483.7312788022,32.8084,0.223694,4.4151248132,14,4,15.395,3483.7312788022,32.152232,0.31540854,4.4306759948,0.223694,0,-6.487126,255.2, 1.4, 4.8,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3483.7312788022,32.152232,14,Waypoint,
8100,2021-03-21 09:47:18,40.1849888735273,33.3282415816665,33.136484,,,3484.7155308022,33.792652,0.447388,4.4006235004,13,4,15.395,3484.7155308022,33.136484,0.447388,4.4306759948,0.447388,0,-6.487126,255.3, 1.3, 4.7,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3484.7155308022,33.136484,14,Waypoint,
8200,2021-03-21 09:47:18,40.184988951463,33.3282415988028,34.120736,,,3485.6997828022,34.776904,0.223694,4.3719817672,13,4,15.395,3485.6997828022,34.120736,0.447388,4.4306759948,0.223694,0,-6.487126,255.3, 1.3, 4.7,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3485.6997828022,34.120736,14,Waypoint,
8300,2021-03-21 09:47:18,40.184989011165,33.3282417761013,35.104988,,,3486.6840348022,35.761156,0.223694,4.3481628688,14,4,15.395,3486.6840348022,35.104988,0.447388,4.4306759948,0.223694,0,-6.487126,255.1, 0.7, 4.9,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3486.6840348022,35.104988,14,Waypoint,
8400,2021-03-21 09:47:18,40.1849890461766,33.328241816769,36.08924,,,3487.6682868022,36.745408,0.447388,4.3350067004,14,4,15.395,3487.6682868022,36.08924,0.447388,4.4306759948,0.447388,0,-6.487126,255.1, 0.3, 4.8,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3487.6682868022,36.08924,14,Waypoint,
8500,2021-03-21 09:47:18,40.1849891342331,33.3282418094782,37.073492,,,3488.6525388022,37.72966,0.447388,4.3029528936,14,4,15.395,3488.6525388022,37.073492,0.447388,4.4306759948,0.447388,0,-6.487126,255.1, 0.8, 4.4,0,0,1024,1024,1024,1024,255.1,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3488.6525388022,37.073492,14,Waypoint,
8600,2021-03-21 09:47:18,40.1849893140003,33.3282417487785,38.057744,,,3489.6367908022,38.713912,0.447388,4.23802507,14,4,15.395,3489.6367908022,38.057744,0.447388,4.4306759948,0.447388,0,-6.71082,255.2, 1.7, 4,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3489.6367908022,38.057744,14,Waypoint,
8700,2021-03-21 09:47:18,40.1849895511359,33.3282417472264,39.041996,,,3490.6210428022,39.698164,0.50107456,4.1516077444,14,4,15.535,3490.6210428022,39.041996,0.50107456,4.4306759948,0.447388,-0.223694,-6.71082,255.2, 2.2, 3.5,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3490.6210428022,39.041996,14,Waypoint,
8800,2021-03-21 09:47:18,40.1849896838329,33.3282415589511,40.026248,,,3491.6052948022,40.682416,0.31540854,4.1056759844,14,4,15.535,3491.6052948022,40.026248,0.50107456,4.4306759948,0.223694,-0.223694,-6.71082,255.2, 2.3, 3.6,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3491.6052948022,40.026248,14,Waypoint,
8900,2021-03-21 09:47:18,40.1849898016802,33.3282413876057,41.0105,,,3492.5895468022,41.666668,0.223694,4.0655841196,14,4,15.535,3492.5895468022,41.0105,0.50107456,4.4306759948,0.223694,0,-6.71082,255.2, 2.5, 3.7,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3492.5895468022,41.0105,14,Waypoint,
9000,2021-03-21 09:47:19,40.1849899165213,33.3282412263159,41.994752,,,3493.5737988022,42.65092,0.223694,4.0269686328,14,4,15.535,3493.5737988022,41.994752,0.50107456,4.4306759948,0.223694,0,-6.71082,255.2, 2.5, 4,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3493.5737988022,41.994752,14,Waypoint,
9100,2021-03-21 09:47:19,40.1849898162051,33.3282409025282,42.979004,,,3494.5580508022,43.635172,0.223694,4.071358398,14,4,15.535,3494.5580508022,42.979004,0.50107456,4.4306759948,0.223694,0,-6.71082,255.2, 2.4, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3494.5580508022,42.979004,14,Waypoint,
9200,2021-03-21 09:47:19,40.1849898063717,33.3282408002899,43.963256,,,3495.5423028022,44.619424,0.223694,4.0778216528,14,4,15.535,3495.5423028022,43.963256,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.3, 4.6,0,0,1024,1024,1024,1024,255.1,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3495.5423028022,43.963256,14,Waypoint,
9300,2021-03-21 09:47:19,40.184989822109,33.3282407044542,44.947508,,,3496.5265548022,45.603676,0.447388,4.0750329388,14,4,15.535,3496.5265548022,44.947508,0.50107456,4.4306759948,0.447388,0,-6.71082,255.2, 2.2, 4.5,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3496.5265548022,44.947508,14,Waypoint,
9400,2021-03-21 09:47:19,40.1849898859122,33.3282406039488,45.93176,,,3497.5108068022,46.587928,0.447388,4.0551510484,14,4,15.535,3497.5108068022,45.93176,0.50107456,4.4306759948,0.447388,0,-6.71082,255.2, 2.3, 4.3,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3497.5108068022,45.93176,14,Waypoint,
9500,2021-03-21 09:47:19,40.1849899638447,33.3282405258829,46.916012,,,3498.4950588022,46.916012,0.447388,4.0295933048,14,4,15.535,3498.4950588022,46.916012,0.50107456,4.4306759948,0.447388,0,-6.487126,255.3, 2.2, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3498.4950588022,46.916012,14,Waypoint,
9600,2021-03-21 09:47:19,40.1849900660344,33.3282405064435,47.900264,,,3499.4793108022,46.916012,0.223694,3.9933072144,14,4,15.535,3499.4793108022,47.900264,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2, 4.7,0,0,1024,1024,1024,1024,255.1,0,76,3.879,3.898,3.899,3.871,0,0,14.064,73.31,3499.4793108022,47.900264,14,Waypoint,
9700,2021-03-21 09:47:19,40.184990135845,33.3282404960901,48.884516,,,3500.4635628022,46.916012,0.223694,3.9684056388,14,4,15.467,3500.4635628022,48.884516,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 1.7, 4.6,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3500.4635628022,48.884516,14,Waypoint,
9800,2021-03-21 09:47:19,40.1849901638331,33.3282405305226,49.868768,,,3501.4478148022,46.916012,0.223694,3.9570539324,14,4,15.467,3501.4478148022,49.868768,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 1.8, 4.4,0,0,1024,1024,1024,1024,255.1,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3501.4478148022,49.868768,14,Waypoint,
9900,2021-03-21 09:47:19,40.1849901971347,33.3282405029908,50.85302,,,3502.4320668022,46.916012,0.223694,3.9459975016,14,4,15.467,3502.4320668022,50.85302,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.1, 4.7,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3502.4320668022,50.85302,14,Waypoint,
10000,2021-03-21 09:47:20,40.1849901279682,33.3282404171283,51.837272,,,3503.4163188022,46.916012,0.223694,3.9741799172,14,4,15.467,3503.4163188022,51.837272,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.3, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3503.4163188022,51.837272,14,Waypoint,
10100,2021-03-21 09:47:20,40.1849901858179,33.3282403019045,52.821524,,,3504.4005708022,46.916012,0.223694,3.9577429088,14,4,15.467,3504.4005708022,52.821524,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.4, 4.5,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3504.4005708022,52.821524,14,Waypoint,
10200,2021-03-21 09:47:20,40.1849902581143,33.3282402067541,53.805776,,,3505.3848228022,46.916012,0.447388,3.9355644304,14,4,15.467,3505.3848228022,53.805776,0.50107456,4.4306759948,0.447388,0,-6.487126,255.3, 2.5, 4.5,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3505.3848228022,53.805776,14,Waypoint,
10300,2021-03-21 09:47:20,40.1849903477235,33.3282401265355,54.790028,,,3506.3690748022,46.916012,0.447388,3.9066930384,14,4,15.467,3506.3690748022,54.790028,0.50107456,4.4306759948,0.447388,0,-6.487126,255.3, 2.5, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3506.3690748022,54.790028,14,Waypoint,
10400,2021-03-21 09:47:20,40.1849905126987,33.3282400470013,55.77428,,,3507.3533268022,46.916012,0.223694,3.8509187584,14,4,15.467,3507.3533268022,55.77428,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.4, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3507.3533268022,55.77428,14,Waypoint,
10500,2021-03-21 09:47:20,40.1849906155455,33.3282399736555,56.758532,,,3508.3375788022,46.916012,0.223694,3.8173885736,13,4,15.467,3508.3375788022,56.758532,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.6, 4.2,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3508.3375788022,56.758532,14,Waypoint,
10600,2021-03-21 09:47:20,40.1849906922192,33.3282398858367,57.742784,,,3509.3218308022,46.916012,0.447388,3.7941602264,13,4,15.467,3509.3218308022,57.742784,0.50107456,4.4306759948,0.447388,0,-6.487126,255.3, 2.5, 4,0,0,1024,1024,1024,1024,255.2,0,76,3.871,3.89,3.892,3.865,0,0,14.508,73.31,3509.3218308022,57.742784,14,Waypoint,
10700,2021-03-21 09:47:20,40.1849908047276,33.3282398060718,58.727036,,,3510.3060828022,46.916012,0.447388,3.7579069444,13,4,15.445,3510.3060828022,58.727036,0.50107456,4.4306759948,0.447388,0,-6.71082,255.3, 2.2, 4.1,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3510.3060828022,58.727036,14,Waypoint,
10800,2021-03-21 09:47:20,40.184991153664,33.3282396468186,59.711288,,,3511.2903348022,46.916012,0.223694,3.6418636336,13,4,15.445,3511.2903348022,59.711288,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.2, 4.1,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3511.2903348022,59.711288,14,Waypoint,
10900,2021-03-21 09:47:20,40.1849912949625,33.3282395559561,60.69554,,,3512.2745868022,46.916012,0.223694,3.596784892,13,4,15.445,3512.2745868022,60.69554,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.6, 3.8,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3512.2745868022,60.69554,14,Waypoint,
11000,2021-03-21 09:47:21,40.1849913584238,33.3282394651658,61.679792,,,3513.2588388022,46.916012,0.223694,3.5797901408,13,4,15.445,3513.2588388022,61.679792,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.8, 3.8,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3513.2588388022,61.679792,14,Waypoint,
11100,2021-03-21 09:47:21,40.1849913959724,33.3282393878895,62.664044,,,3514.2430908022,46.916012,0.223694,3.5713255736,13,4,15.445,3514.2430908022,62.664044,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.9, 3.8,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3514.2430908022,62.664044,14,Waypoint,
11200,2021-03-21 09:47:21,40.1849914003383,33.3282393198203,63.648296,,,3515.2273428022,46.916012,0.223694,3.5742127128,13,4,15.445,3515.2273428022,63.648296,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.6, 3.9,0,0,1024,1024,1024,1024,255.1,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3515.2273428022,63.648296,14,Waypoint,
11300,2021-03-21 09:47:21,40.1849912742609,33.3282392690102,64.632548,,,3516.2115948022,46.916012,0.223694,3.6222442104,14,4,15.445,3516.2115948022,64.632548,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.6, 4.1,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3516.2115948022,64.632548,14,Waypoint,
11400,2021-03-21 09:47:21,40.184991378794,33.3282392740367,65.6168,,,3517.1958468022,46.916012,0.223694,3.5848426344,14,4,15.445,3517.1958468022,65.6168,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.5, 4.2,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3517.1958468022,65.6168,14,Waypoint,
11500,2021-03-21 09:47:21,40.1849914450146,33.3282392855399,66.601052,,,3518.1800988022,46.916012,0.223694,3.5606300352,14,4,15.445,3518.1800988022,66.601052,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.4, 4.2,0,0,1024,1024,1024,1024,255.1,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3518.1800988022,66.601052,14,Waypoint,
11600,2021-03-21 09:47:21,40.1849914487169,33.3282393030506,67.25722,,,3518.8362668022,46.916012,0.223694,3.5581694052,14,4,15.445,3518.8362668022,67.25722,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.4, 4,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3518.8362668022,67.25722,14,Waypoint,
11700,2021-03-21 09:47:21,40.1849914208607,33.328239410358,68.241472,,,3519.8205188022,46.916012,0.223694,3.5610565444,14,4,15.439,3519.8205188022,68.241472,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2, 4,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3519.8205188022,68.241472,14,Waypoint,
11800,2021-03-21 09:47:21,40.1849914870716,33.32823945561,69.225724,,,3520.8047708022,46.916012,0.223694,3.5346457824,14,4,15.439,3520.8047708022,69.225724,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2, 4.1,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3520.8047708022,69.225724,14,Waypoint,
11900,2021-03-21 09:47:21,40.184991522141,33.3282394739343,70.209976,,,3521.7890228022,46.916012,0.223694,3.5210302964,14,4,15.439,3521.7890228022,70.209976,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2, 4.3,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3521.7890228022,70.209976,14,Waypoint,
12000,2021-03-21 09:47:22,40.1849915130885,33.3282394442652,71.522312,,,3523.1013588022,46.916012,0.223694,3.5261155984,14,4,15.439,3523.1013588022,71.522312,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.1, 4.9,0,0,1024,1024,1024,1024,255.1,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3523.1013588022,71.522312,14,Waypoint,
12100,2021-03-21 09:47:22,40.1849915012318,33.32823940206,72.506564,,,3524.0856108022,46.916012,0.223694,3.5330381708,14,4,15.439,3524.0856108022,72.506564,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.3, 5,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3524.0856108022,72.506564,14,Waypoint,
12200,2021-03-21 09:47:22,40.1849915259141,33.3282394196622,73.490816,,,3525.0698628022,46.916012,0.223694,3.5231628424,14,4,15.439,3525.0698628022,73.490816,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.4, 4.5,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3525.0698628022,73.490816,14,Waypoint,
12300,2021-03-21 09:47:22,40.1849915602881,33.3282394432729,74.475068,,,3526.0541148022,46.916012,0.223694,3.5094161228,14,4,15.439,3526.0541148022,74.475068,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.6, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3526.0541148022,74.475068,14,Waypoint,
12400,2021-03-21 09:47:22,40.1849916099076,33.3282394783234,75.45932,,,3527.0383668022,46.916012,0.223694,3.4895670408,14,4,15.439,3527.0383668022,75.45932,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.5, 4.3,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3527.0383668022,75.45932,14,Waypoint,
12500,2021-03-21 09:47:22,40.1849917909328,33.3282396094066,76.115488,,,3527.6945348022,46.916012,0.223694,3.41699486,14,4,15.439,3527.6945348022,76.115488,0.50107456,4.4306759948,0.223694,0,-6.487126,255.2, 2.3, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3527.6945348022,76.115488,14,Waypoint,
12600,2021-03-21 09:47:22,40.1849918940695,33.3282395874707,77.09974,,,3528.6787868022,46.916012,0.223694,3.3816930216,14,4,15.439,3528.6787868022,77.09974,0.50107456,4.4306759948,0.223694,0,-6.487126,255.2, 2.1, 4.4,0,0,1024,1024,1024,1024,255.2,0,76,3.874,3.893,3.894,3.868,0,0,13.574,73.31,3528.6787868022,77.09974,14,Waypoint,
12700,2021-03-21 09:47:22,40.1849919470745,33.3282395359879,78.083992,,,3529.6630388022,46.916012,0.223694,3.3661746484,14,4,15.433,3529.6630388022,78.083992,0.50107456,4.4306759948,0.223694,0,-6.71082,255.2, 2.8, 4.2,0,0,1024,1024,1024,1024,255.2,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3529.6630388022,78.083992,14,Waypoint,
12800,2021-03-21 09:47:22,40.1849919148688,33.3282394432158,79.068244,,,3530.6472908022,46.916012,0.223694,3.3836615256,14,4,15.433,3530.6472908022,79.068244,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 3.1, 4.1,0,0,1024,1024,1024,1024,255.1,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3530.6472908022,79.068244,14,Waypoint,
12900,2021-03-21 09:47:22,40.1849919152148,33.3282393777254,80.38058,,,3531.9596268022,46.916012,0.223694,3.387959426,14,4,15.433,3531.9596268022,80.38058,0.50107456,4.4306759948,0.223694,0,-6.71082,255.4, 3.2, 4.4,0,0,1024,1024,1024,1024,255.1,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3531.9596268022,80.38058,14,Waypoint,
13000,2021-03-21 09:47:23,40.1849919589345,33.3282393126519,81.036748,,,3532.6157948022,46.916012,0.223694,3.376968612,14,4,15.433,3532.6157948022,81.036748,0.50107456,4.4306759948,0.223694,0,-6.71082,255.4, 3.2, 4.7,0,0,1024,1024,1024,1024,255.2,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3532.6157948022,81.036748,14,Waypoint,
13100,2021-03-21 09:47:23,40.1849920192634,33.328239321884,82.021,,,3533.6000468022,46.916012,0.223694,3.3550197924,14,4,15.433,3533.6000468022,82.021,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.9, 4.1,0,0,1024,1024,1024,1024,255.1,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3533.6000468022,82.021,14,Waypoint,
13200,2021-03-21 09:47:23,40.1849920467687,33.3282393655008,83.005252,,,3534.5842988022,46.916012,0.223694,3.3422573248,14,4,15.433,3534.5842988022,83.005252,0.50107456,4.4306759948,0.223694,0,-6.487126,255.3, 2.5, 3.9,0,0,1024,1024,1024,1024,255.1,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3534.5842988022,83.005252,14,Waypoint,
13300,2021-03-21 09:47:23,40.1849920789158,33.3282394194705,83.66142,,,3535.2404668022,46.916012,0.223694,3.3271982692,14,4,15.433,3535.2404668022,83.66142,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.3, 4.1,0,0,1024,1024,1024,1024,255.2,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3535.2404668022,83.66142,14,Waypoint,
13400,2021-03-21 09:47:23,40.1849920864579,33.3282395890852,84.317588,,,3535.8966348022,46.916012,0.223694,3.3132546992,14,4,15.433,3535.8966348022,84.317588,0.50107456,4.4306759948,0.223694,0,-6.71082,255.2, 2.2, 4.1,0,0,1024,1024,1024,1024,255.2,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3535.8966348022,84.317588,14,Waypoint,
13500,2021-03-21 09:47:23,40.1849921207106,33.3282396437686,85.629924,,,3537.2089708022,46.916012,0.223694,3.2976050924,14,4,15.433,3537.2089708022,85.629924,0.50107456,4.4306759948,0.223694,0,-6.934514,255.3, 2, 4.3,0,0,1024,1024,1024,1024,255.2,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3537.2089708022,85.629924,14,Waypoint,
13600,2021-03-21 09:47:23,40.1849921320999,33.3282396828838,86.94226,,,3538.5213068022,46.916012,0.223694,3.2910762208,14,4,15.433,3538.5213068022,86.94226,0.50107456,4.4306759948,0.223694,0,-6.934514,255.3, 2.1, 4.5,0,0,1024,1024,1024,1024,255.1,0,76,3.866,3.889,3.888,3.859,0,0,13.772,73.31,3538.5213068022,86.94226,14,Waypoint,
13700,2021-03-21 09:47:23,40.1849921736961,33.3282396996062,87.926512,,,3539.5055588022,46.916012,0.223694,3.2752461678,14,4,15.428,3539.5055588022,87.926512,0.50107456,4.4306759948,0.223694,0,-6.934514,255.3, 2.3, 4.3,0,0,1024,1024,1024,1024,255.2,0,76,3.866,3.889,3.888,3.859,0,0,13.902,73.31,3539.5055588022,87.926512,14,Waypoint,
13800,2021-03-21 09:47:23,40.1849923260167,33.3282396638448,88.58268,,,3540.1617268022,46.916012,0.223694,3.2234088958,14,4,15.428,3540.1617268022,88.58268,0.50107456,4.4306759948,0.223694,0,-6.71082,255.3, 2.5, 3.9,0,0,1024,1024,1024,1024,255.2,0,76,3.866,3.889,3.888,3.859,0,0,13.902,73.31,3540.1617268022,88.58268,14,Waypoint,
